pid,iid,rate
295,396,5.782136879017749
295,398,6.35136310736955
295,401,6.651389833262046
295,403,6.701893929093657
295,404,6.553871388731837
295,406,6.4008980498362895
295,407,6.299742361317426
295,408,6.401308165908721
295,409,5.750119032471531
295,411,7.002055239540704
295,415,5.505378316604179
295,416,5.254293549887628
295,417,4.952692514422446
295,420,6.000803561846034
295,422,6.748205519903276
295,428,6.298858288998323
295,429,6.301647651162418
295,430,5.750275845423209
295,432,7.2011173326409965
295,437,5.254732299184391
295,443,6.351676371990561
295,447,6.594915099154607
295,448,6.351253604979519
295,449,7.010396026680606
295,450,5.999001009894552
295,452,6.941682269648179
295,464,6.400584926818307
295,466,5.650769267485149
295,468,6.399268154538342
295,470,6.700952510657116
295,472,6.403861565513019
295,474,6.102956491960155
295,475,5.60248047377782
295,480,5.682221189438872
295,482,5.952296392234073
295,483,7.197862512327096
295,485,6.000824799278536
295,489,6.302354294919837
295,495,5.882218613575601
295,496,5.8002174189255555
295,500,6.649878677260022
295,501,5.601462062653194
295,502,6.398001293274435
295,503,6.942137712807744
295,506,5.748139939800997
295,508,5.665864291354405
295,518,7.49911975407342
295,521,6.001739838845485
295,523,6.549622918625611
295,524,6.349760753419806
295,527,4.5529016320494815
295,528,7.001627788426378
295,529,6.400426328311687
295,533,6.352632707713172
295,538,7.000166543294556
295,540,6.400427376847519
295,544,5.603712680703729
295,545,5.952045755596226
295,546,6.401298543240111
295,548,5.698886700954346
295,550,6.600551664369809
295,552,6.648623700301061
296,236,7.301221642381856
296,242,7.466456559285613
296,245,6.859183739442383
296,248,6.006030216108
296,255,8.196642041606683
296,256,7.39927334637831
296,257,7.494464689783349
296,258,6.631343675614194
296,261,7.844058004114234
296,262,5.900805004041185
296,263,7.398894576380143
296,264,7.448930021183601
296,267,7.644267386335474
296,268,6.948730676690864
296,270,6.749490991901626
296,271,7.545570212467629
296,272,7.797805375776171
296,273,7.844710894702034
296,274,7.2992593178938945
296,277,7.099730272757865
296,278,7.749623908486887
296,279,7.932686786679218
296,281,6.649707256784074
296,283,7.4942058299800545
296,285,7.2990278425980515
296,287,5.958509190744009
296,289,7.4487268518772645
296,290,7.094286193015325
296,291,6.948109804957729
296,292,6.900400452583356
296,294,7.448311785251825
296,295,6.980454000174468
296,296,7.7400172805434755
296,299,6.949631655710417
296,302,7.745415460555615
296,303,7.744918409330827
296,304,6.600194485910916
296,306,7.444052318769231
296,307,7.04778867988799
296,312,6.948056101199763
296,313,6.950665858560984
296,314,7.39783295482422
296,316,7.6987534661625805
296,323,7.398881604666907
296,327,6.647633991768092
296,332,7.802733543353798
296,333,7.251426822207129
296,334,6.849840421535378
296,335,6.9010381766825235
296,336,7.5429847695450105
296,339,6.901595813138134
296,341,7.395255150030884
296,342,8.093597305798788
296,343,6.453473271486073
296,345,7.703771243820382
296,346,6.996540700276341
296,348,6.69853638411804
296,349,7.271684240262901
296,352,6.1537053639289
296,354,6.502931051611385
296,356,6.7467986355780765
296,357,7.796442756940122
296,360,7.144672136443132
296,361,6.696941979904664
296,362,7.349753652101186
296,364,7.748121413681403
296,365,6.501224173928277
296,367,6.893028468547897
296,370,7.694497823633386
296,372,7.349606276927962
296,373,7.758979955026694
296,374,7.646531004292935
296,377,8.900116168268724
296,381,7.70151134089252
296,383,7.397158503864366
296,384,7.398136768593371
296,386,7.049480490659805
296,387,6.852894938445741
296,388,6.880740279221554
296,391,8.193669868337606
296,393,6.601378905221168
296,394,6.6977246737021385
296,395,7.3976226542972405
296,398,7.1033160450299
296,401,7.6474315176704515
296,405,7.295391775811294
296,406,7.399049779096078
296,407,7.394782398619437
296,408,7.399247555032354
296,411,7.9994997894792865
296,413,7.300079162619979
296,430,6.600341022983949
296,434,7.346932931355433
296,435,7.300208447392563
296,436,7.595743626560478
296,437,6.260011455526656
296,440,7.999176608738643
296,441,7.743734656441622
296,443,7.300355369021242
296,444,8.194931013178634
296,445,7.695452179372721
296,447,7.545206863880414
296,448,7.348996586355933
296,451,7.989397424977055
296,454,6.999405085557587
296,461,7.299827244195128
296,462,6.597178228750469
296,466,6.549669325435923
296,468,7.396788087691135
296,469,7.2991446016796875
296,470,7.846345614629472
296,471,6.597589038909975
296,472,7.254597315620697
296,474,6.856480341896797
296,475,6.647735935352953
296,477,6.8894138026059695
296,480,6.6006633449869945
296,481,6.007395630500372
296,482,6.99827091051348
296,483,8.198783897188344
296,485,6.9987107526219905
296,486,7.496953869539017
296,488,7.398121062509477
296,489,7.3001699144381105
296,490,6.9461294206809905
296,491,7.797722957224995
296,492,7.8448466489449
296,493,7.602870397872032
296,495,6.879722589599956
296,499,6.671025241595828
296,500,7.988996546697609
296,501,6.5978107970834134
296,503,8.283554030597957
296,514,6.6002569182826
296,516,7.249703542603711
296,517,6.696693621632901
296,520,6.950576389631229
296,521,7.000058951688961
296,522,6.552676533008055
296,526,7.250210820796746
296,527,5.303569929640337
296,531,8.293884264412469
296,534,6.996042066231043
296,535,6.600078266136441
296,536,7.64293608476347
296,537,5.752142676715003
296,538,7.702530741920069
296,539,6.5986517503261455
296,543,7.347890008610178
296,545,6.998929998182415
296,546,7.2034561844174805
296,550,7.646672291147496
296,551,7.6442270264210475
297,234,7.847083478382596
297,237,8.040657053215005
297,239,7.099291531809055
297,242,7.865952958725313
297,244,7.494731743734298
297,245,7.257700333483015
297,253,6.998701641699997
297,255,8.789897416301514
297,256,7.8956118322830555
297,259,7.744866671869385
297,260,7.474838695193485
297,262,6.397560292513304
297,264,7.945835548417786
297,267,8.090176993695554
297,268,7.34680715250086
297,269,7.893748715207132
297,270,7.215933633517612
297,274,7.698446836367538
297,276,7.3488632810362455
297,278,8.247519066933034
297,279,8.332603489173112
297,281,7.097069293490519
297,284,8.691222104868011
297,287,6.357015039253
297,294,7.945492373602057
297,295,7.506505509264507
297,296,8.090941028028237
297,297,9.282882001131965
297,299,7.495138880562819
297,303,8.142981232910785
297,304,7.0970538301252075
297,305,7.216935238145881
297,307,7.5930690010785264
297,308,7.325044146439192
297,312,7.2973172559877115
297,313,7.3491227620638275
297,314,7.845623850216486
297,317,6.60625662460815
297,323,7.895411600437739
297,324,7.946380068497235
297,326,7.793557700366287
297,327,7.046593649362375
297,330,7.445625284778391
297,334,7.197979810715692
297,335,7.347993335537001
297,336,7.941859154497965
297,338,7.990952672814853
297,345,8.249729181972524
297,348,7.194389521680313
297,349,7.747777548573999
297,351,7.544108419530505
297,352,6.6000612917352
297,357,8.242567065785677
297,361,6.996374889490199
297,364,8.29175760799173
297,365,6.849199992685444
297,366,7.076654008738736
297,368,6.80305082223981
297,370,7.9925614081715874
297,371,7.76517725537431
297,374,7.944941940774433
297,375,6.950878844398544
297,378,7.55129750677873
297,381,8.247656279070334
297,382,7.897068718816375
297,383,7.843321632261935
297,387,7.298744194589729
297,389,8.330500245095436
297,391,8.29793624378331
297,393,7.07785765229335
297,396,7.235157568529383
297,401,7.849174262264649
297,404,7.949351234130911
297,405,7.593726743558692
297,407,7.69424517528237
297,408,7.894612243958414
297,412,7.7959183429724455
297,413,7.698303620529874
297,415,6.996796287200435
297,418,7.5937116266250415
297,420,7.592397291984705
297,421,8.344299420502203
297,422,8.38638794824421
297,428,7.593366817128007
297,432,8.596909489826142
297,436,7.846739805910855
297,441,7.897363462205455
297,443,7.747347881461688
297,444,8.69062083232837
297,445,8.043287388022238
297,447,7.992754105809933
297,448,7.698465697285947
297,449,8.1621939390669
297,455,7.544653224737857
297,461,7.6983279087839644
297,462,6.946923407745474
297,463,6.5990248910409575
297,464,7.895621486925364
297,466,6.947622261387241
297,467,8.787575912906
297,470,8.29327452629969
297,472,7.7505550463398265
297,475,7.094767401757441
297,477,7.394708294683277
297,484,8.09210478872612
297,485,7.493768783556308
297,493,8.099380094235833
297,494,6.454956865088945
297,495,7.3551306267679974
297,496,7.0006334677721656
297,499,7.0983056391602055
297,500,8.143429689893699
297,501,6.897780026960598
297,508,7.118707466754439
297,510,7.891118540554457
297,511,6.898101754114043
297,516,7.6482204396420155
297,517,7.094990238099364
297,521,7.545613025461916
297,523,7.898340947518346
297,524,7.942101193896866
297,526,7.647563609573973
297,527,5.603104948188321
297,533,7.797325117318056
297,539,6.997046591804539
297,540,7.896079540581373
297,545,7.44615702043736
297,548,6.800667096402694
298,237,7.095107090470912
298,239,6.300395653769031
298,240,7.097231356577847
298,241,6.848314112053676
298,243,6.99850792904189
298,244,6.598440499178129
298,246,6.0016737114363155
298,250,6.99799161941679
298,251,7.3966858031445355
298,252,7.09651119177521
298,257,6.897490963821193
298,258,6.270417696556641
298,259,6.867293532220226
298,261,7.2950908942280455
298,262,5.502300895352422
298,265,5.900800641904589
298,269,6.995459364996555
298,270,6.398462127772697
298,271,7.046368402220748
298,275,6.198489712749229
298,277,6.601170904387013
298,279,7.346060824872303
298,283,6.899389701192593
298,284,7.744776118011534
298,285,6.897916147049335
298,287,5.754741246923954
298,289,6.998592518664622
298,290,6.498214577827827
298,291,6.547962258097889
298,292,6.5488928376598965
298,298,5.850831293683497
298,299,6.647998312303651
298,302,7.098238860604612
298,303,7.196860689008945
298,305,6.310514420970057
298,306,6.994750521007366
298,308,6.468389517146521
298,309,6.500085388544867
298,311,6.699301672492147
298,312,6.498603539838401
298,313,6.5499510537978125
298,314,6.9974983509643325
298,316,7.347149313624852
298,319,6.899000812937387
298,320,6.548401028147565
298,325,5.501863497824518
298,329,6.777583863769288
298,330,6.598481593139273
298,334,6.399495181368108
298,335,6.598426354419125
298,338,7.045918624169921
298,339,6.549992171950057
298,340,7.596939439692051
298,341,6.895849036111981
298,342,7.39694910777191
298,343,6.150586977619921
298,344,7.045308290468903
298,345,7.447804877004829
298,346,6.448138685236266
298,348,6.2987264422245515
298,349,6.928856862957922
298,352,5.801774299361253
298,356,6.200383846253191
298,357,7.3946007497273625
298,359,5.879821927012533
298,361,6.198983878410906
298,362,6.997482692235705
298,366,6.259468009421073
298,367,6.550088199029812
298,368,6.102068743086768
298,369,6.978008745912152
298,373,6.9908476759848055
298,377,8.59444791538004
298,378,6.799149770745809
298,381,7.397478902946991
298,382,6.998472383339626
298,387,6.5481302250883004
298,389,7.092859365391351
298,396,6.397283270245541
298,398,6.700100857271072
298,401,7.09678208518604
298,403,7.396372425523304
298,404,7.168636433716808
298,405,6.69663468972357
298,407,6.795868274307932
298,409,6.1995018746233
298,411,7.497970168735446
298,412,6.848520799087745
298,413,6.897876350631788
298,416,5.800183763967128
298,420,6.695307053818424
298,421,7.395956510605857
298,423,6.897322959228108
298,428,6.696281930895998
298,429,6.69870714887124
298,431,6.648495500681804
298,432,7.697528240947227
298,433,6.998339301538012
298,434,6.797924487053716
298,436,6.997388178674298
298,437,5.879298748129132
298,438,6.2489937965605264
298,440,7.202193957468216
298,444,7.594741091571781
298,447,6.947673940531679
298,449,7.419584359588994
298,451,7.345006159055647
298,462,6.100381861583708
298,463,5.850100684983554
298,464,6.998161821557284
298,466,6.1495416973342625
298,469,6.897397655253897
298,470,7.394597326151155
298,471,6.14791192691152
298,482,6.597327154075466
298,489,6.8975304683920236
298,493,7.298902605143344
298,494,5.803060015212924
298,495,6.517587279017068
298,499,6.289320072824289
298,501,6.098796079595958
298,504,6.800525616012644
298,507,6.998083682902449
298,508,6.379692980090392
298,510,6.897118908072038
298,511,6.1991950661830835
298,514,6.200705522828571
298,516,6.848936757968597
298,524,6.9960729155083925
298,525,7.1467200562005715
298,526,6.897526591149825
298,528,7.5964786231262575
298,529,7.095600120244389
298,530,5.502522187470841
298,531,7.695829660947748
298,534,6.399293551509026
298,535,6.199910513663533
298,539,6.100286858925161
298,541,6.303452405723327
298,544,6.299356818955795
298,545,6.598045806215933
299,234,5.94991242250899
299,237,5.901119410986431
299,241,5.848182486025236
299,242,5.959748727337056
299,243,6.098288049456751
299,244,5.59967048649347
299,246,5.297812376188215
299,248,4.99902790608648
299,255,6.597495985994176
299,256,5.998200181595068
299,258,5.445419240979654
299,259,5.819533204126954
299,262,4.698246965508124
299,263,5.99919269383268
299,264,5.999870693537851
299,265,4.836726267012661
299,268,5.54962530156051
299,271,5.808308892625947
299,272,6.299406076945582
299,275,5.104837838475542
299,277,5.8937065621187905
299,278,6.3967704335671325
299,279,6.191015314885568
299,283,5.70936948044549
299,285,5.900370701741051
299,286,4.952809740870053
299,287,5.100731824350396
299,289,6.09505797694326
299,290,5.406876080186919
299,293,5.6101180612215416
299,294,5.999602370023639
299,296,5.756879268933489
299,300,5.5528838592544
299,305,5.47516214917993
299,307,5.601090400275374
299,309,5.602409190650984
299,314,5.952006057488155
299,316,6.394941379960152
299,317,5.2021968166369605
299,319,5.997584693108303
299,324,6.009999773882671
299,325,4.602816038734383
299,326,5.902171917067955
299,327,5.107132939214546
299,329,5.700855220763402
299,330,5.6976347324722045
299,332,6.646784650791814
299,334,5.499819569081795
299,336,5.8018352040129235
299,337,5.490510850333101
299,338,5.901443197461662
299,345,6.449190433377749
299,346,5.451067172606157
299,351,5.600937173370117
299,352,4.998791758355312
299,354,5.350431404455784
299,356,5.251942090532584
299,359,4.944437111241738
299,360,5.601571730799068
299,361,5.1094609319505855
299,363,6.298713319426365
299,364,6.445492464370721
299,366,5.301693598696414
299,369,5.989606423613443
299,370,5.951882843034183
299,372,5.849998363811349
299,374,5.999269937051837
299,378,5.850932524851217
299,381,6.496243883082983
299,382,5.999342319532887
299,383,5.851712249413962
299,384,5.9986118001397815
299,391,6.206631673322124
299,395,5.8499263831321935
299,397,5.938516501068309
299,401,6.102066425582022
299,404,6.18139879198391
299,406,5.998205178784525
299,407,5.700448593722336
299,408,5.998736239656756
299,411,6.501926294428882
299,413,5.900620567562733
299,417,4.552101991718358
299,418,5.648043623927362
299,420,5.456337324567379
299,422,6.147202869954121
299,428,5.699212201817367
299,429,5.701258834940548
299,430,5.446601714714648
299,432,6.796975620458125
299,433,6.097766312875735
299,434,5.80220021753881
299,436,6.05007509682383
299,437,4.875194423859907
299,438,5.252269059040942
299,441,5.955842208704525
299,443,5.948473938721555
299,444,6.689554342753692
299,445,5.998654847537595
299,448,5.901091150081604
299,452,6.096865978150385
299,454,5.699019131122046
299,455,5.699619558567139
299,457,5.201950309056162
299,458,6.799135998409189
299,461,5.997502287157201
299,463,4.95094015415429
299,466,5.249764074097666
299,469,5.995354318373093
299,470,6.25029794363461
299,472,6.148718386613221
299,473,5.60116615230571
299,474,5.896133934745612
299,475,5.251997229507374
299,477,5.567792931647472
299,481,5.146391072876028
299,482,5.551075982732073
299,486,5.948340714790001
299,487,5.396666875583756
299,488,5.999378609588063
299,490,5.448552782300219
299,491,6.29550764575105
299,492,5.957112446767786
299,493,6.4465747073737285
299,495,5.519322059182421
299,500,5.859687678304606
299,501,5.102781565980322
299,504,5.614395258518021
299,510,5.802718794973276
299,512,4.80097919983333
299,514,5.398754529797385
299,515,5.852344162441132
299,517,5.201546850620073
299,518,7.0011384980070215
299,520,5.650717696157142
299,523,6.147649494088675
299,525,6.050642143936105
299,527,4.2016699995722115
299,530,4.79780300703559
299,531,6.695783947153262
299,535,5.252151531090237
299,538,6.593548023797285
299,541,5.593448227402896
299,542,5.994471564028786
299,543,5.8498963102741985
299,544,5.3981790276323975
299,545,5.551072486021523
299,546,6.096893946864402
299,552,5.903260589595954
300,235,8.093249181565975
300,237,8.090768164296716
300,238,7.646118285080017
300,239,7.200128024752745
300,242,8.0956591676296
300,243,8.095821607590922
300,244,7.64636734115305
300,245,7.467837107179472
300,246,7.201525180975554
300,247,6.752737186627672
300,248,6.75147944333397
300,249,7.558850644588906
300,251,8.542077204594266
300,252,8.093857986179193
300,257,8.095440120234882
300,259,7.914767341965553
300,262,6.3039226443671135
300,264,8.096521767343868
300,265,7.20107408094956
300,269,8.095137996059497
300,270,7.377955896709107
300,272,8.545892858508655
300,273,8.54323939911901
300,279,8.54372163307875
300,283,8.096382143932708
300,288,8.991610515303089
300,289,8.096141604147517
300,290,7.646870462410736
300,293,7.648031167246745
300,296,8.095248124044522
300,297,9.43330688207137
300,298,6.751396398750434
300,299,7.646428535609146
300,300,7.644381315046872
300,302,8.545350033580403
300,304,7.1990889065856
300,305,7.201493736169953
300,306,8.091812846351083
300,308,7.46760818454191
300,309,7.649661376983475
300,311,8.096691807992455
300,312,7.6481309229740875
300,313,7.650188293264684
300,316,8.543883042692757
300,319,8.09710901178257
300,320,7.646418221102319
300,323,8.096567688882066
300,324,8.812334236876502
300,325,6.304578116658434
300,326,8.092464568962173
300,328,8.546540192490431
300,329,7.735413747366823
300,334,7.648107579313275
300,335,7.64699483581653
300,336,8.094227671225534
300,337,7.468251619120743
300,340,8.992205282652787
300,341,8.092187892039576
300,344,8.0917194106544
300,348,7.19781671225449
300,351,7.64550886540288
300,357,8.540719052209734
300,360,7.6478409748245815
300,362,8.096107577727745
300,363,8.544947800405776
300,364,8.542583131630431
300,366,7.199223380740172
300,367,7.649305885424813
300,368,7.202586958674608
300,369,8.096680327024833
300,371,8.63723953346499
300,374,8.542529623993643
300,375,7.379883093010275
300,377,9.886686906472534
300,378,8.09740985989157
300,382,8.09682414458957
300,384,8.092920871772186
300,386,7.646600025400552
300,388,7.556332387163044
300,393,7.199256492078881
300,394,7.198569365952014
300,395,8.095128021494611
300,401,8.543677064659922
300,402,8.09422353045459
300,406,8.094691780431384
300,408,8.094227955950837
300,411,8.99441340552517
300,412,8.541761417888896
300,413,8.09497334310999
300,416,6.751338002340526
300,420,7.645917155283162
300,421,8.542517822712533
300,422,8.53750319095027
300,423,8.094746922508193
300,429,8.095697852599402
300,430,7.197028940315511
300,432,8.992738473256097
300,433,8.096686615189261
300,438,7.198691890104021
300,444,8.988402967062704
300,445,8.539561210297347
300,448,8.094921419220622
300,449,8.904040706149388
300,450,7.642792169019891
300,454,7.646270940395736
300,455,7.644643347765647
300,456,8.091129050781882
300,457,7.195334777368031
300,458,9.430023612034386
300,461,8.09596949691982
300,466,7.198163240580296
300,467,8.985622395103288
300,468,8.090240733882071
300,470,8.541064045064147
300,474,7.648977307149665
300,477,7.554737829029541
300,480,7.286799175075763
300,482,7.644939631807904
300,483,8.992779069579422
300,485,7.645020101050115
300,486,8.092791452393698
300,488,8.091295395635289
300,489,8.094674687432443
300,490,7.644320982148942
300,494,6.753940199790111
300,500,8.54146157356792
300,502,8.092426790761138
300,504,8.09835233762922
300,506,7.196207050923029
300,508,7.377496255081295
300,509,6.304698800389283
300,512,6.751154330386563
300,514,7.201332365037232
300,516,8.095900194036341
300,518,9.438673874531007
300,521,7.645785542500267
300,523,8.099150220488092
300,524,8.093042688872877
300,525,8.094661171782029
300,528,8.991973976357801
300,530,6.3057644342922625
300,531,8.990963213786175
300,533,8.096352664105815
300,534,7.6479653035864965
300,537,6.306770435135335
300,538,8.994319627804378
300,541,7.651953919730026
300,542,8.093602568924489
300,543,8.093941513224635
300,544,7.197403973421447
300,546,8.097330921871425
300,551,8.542213672003628
300,552,8.544789074758821
301,236,6.301504822019097
301,238,5.950029587303656
301,240,6.301841034085745
301,244,5.950492087184113
301,248,5.2530258300762736
301,249,5.881589804661591
301,251,6.6504435154774155
301,252,6.300329446961966
301,257,6.300383801621283
301,262,4.901877847729385
301,263,6.301578118216392
301,265,5.60022968719843
301,266,5.950690708031381
301,267,6.4375846601089535
301,268,5.950326558422459
301,274,6.301303127825836
301,277,6.299268807743525
301,279,6.6492069386275885
301,282,6.300726486427229
301,283,6.3027358847592945
301,285,6.300718852834418
301,286,5.253293748712381
301,287,5.2558895000529935
301,289,6.300189190394993
301,291,5.950342907023204
301,292,5.951454277230382
301,296,6.3012652720695765
301,298,5.252978599791847
301,303,6.648925631392999
301,304,5.6019443013108186
301,305,5.603295146104027
301,306,6.29806896682847
301,307,5.9509072361628474
301,311,6.298839703949306
301,314,6.301798266866807
301,319,6.30117585651938
301,323,6.301373323378891
301,327,5.6018949979231305
301,328,6.653009636319649
301,329,6.021513769427669
301,330,5.951087197493346
301,332,7.000960906694989
301,333,6.302773239829028
301,334,5.950789867191362
301,337,5.812198528630582
301,338,6.299783587842095
301,340,7.0004408552556505
301,343,5.602749402088654
301,345,6.652916683592127
301,346,5.949509635567215
301,349,6.302032833888299
301,352,5.252034390781761
301,354,5.602473224469073
301,355,6.99892590629805
301,362,6.301495353455517
301,363,6.650207191328918
301,367,5.952806630979229
301,370,6.647806756387223
301,371,6.723890839980224
301,377,7.701121308579748
301,382,6.302156888382275
301,383,6.300682507337279
301,392,5.602249772058334
301,395,6.299567129814639
301,397,6.2307181901202675
301,403,6.650653783951206
301,405,6.297796302405694
301,406,6.300236553652653
301,407,6.297770477946779
301,409,5.601930354778016
301,413,6.30100826733306
301,416,5.252412512562719
301,420,5.950099499623603
301,421,6.650249584451566
301,422,6.646137802884214
301,423,6.301036531917604
301,429,6.298758818094279
301,430,5.600678282575972
301,434,6.299770728167667
301,435,6.300721640143397
301,436,6.647847270240363
301,438,5.601841682301574
301,441,6.648157674652455
301,442,6.999191638098294
301,444,6.99639074388684
301,445,6.646898122481743
301,447,6.299656325104738
301,449,6.930603281454467
301,455,5.951403676928782
301,457,5.5999969928359805
301,463,5.251817447902694
301,464,6.300671560528145
301,466,5.600479861535707
301,469,6.299672442960833
301,471,5.59997218412538
301,474,5.954019218395635
301,475,5.600405570727295
301,482,5.9505478399864575
301,484,6.300099303932172
301,485,5.95008507647982
301,487,5.601550780387637
301,488,6.300029251049893
301,492,6.6510616543721
301,494,5.253836151661154
301,495,5.8805789275716025
301,501,5.6004166363305306
301,503,6.645982139827037
301,507,6.301863290110753
301,508,5.743491175114634
301,509,4.904002348295439
301,510,6.29886525059362
301,511,5.602188263107588
301,512,5.250151792724615
301,516,6.301294289769247
301,517,5.600812190939954
301,518,7.350721144539663
301,521,5.9509768020806595
301,523,6.303123391281266
301,525,6.303134031817836
301,526,6.301454073332642
301,527,4.552810595417544
301,528,6.99999314228768
301,529,6.2996748053406
301,530,4.90475693748588
301,531,6.9989713746304965
301,535,5.602510630423602
301,536,6.646644817432392
301,540,6.30063114792044
301,541,5.951437265672754
301,542,6.299007032766152
301,543,6.299644406475418
301,546,6.302470936462028
301,548,5.600930538139245
301,549,5.9529825898076245
302,237,7.746644408543386
302,240,7.70003292747389
302,242,7.805605426631498
302,245,7.188494411583956
302,247,6.3535419549151735
302,249,7.269664642755695
302,250,7.795985148353305
302,252,7.796763285147971
302,256,7.797502340234397
302,257,7.696954189178522
302,260,7.28914395021089
302,262,5.908896002966924
302,263,7.796515908762621
302,264,7.846079526992957
302,265,6.615460494936056
302,267,7.59187512285995
302,269,7.794333596165232
302,271,7.892200523537316
302,274,7.797108009811407
302,276,7.398468175431435
302,281,6.901986080276485
302,283,7.698732823750821
302,285,7.795160990342228
302,288,8.74217290510804
302,292,7.397147964073124
302,293,7.339125294042436
302,294,7.844072826766293
302,298,6.354333181867578
302,299,7.349523133467151
302,300,7.3462253713259225
302,301,7.476807332377452
302,302,8.00011758998643
302,303,8.047266607235333
302,304,6.998550732234716
302,308,7.160099789189474
302,324,7.963274124563792
302,325,6.005877795074929
302,326,7.797053185279493
302,327,6.852691589373211
302,329,7.418567076747676
302,330,7.349359235377056
302,332,8.648899355325458
302,333,7.799109297869726
302,335,7.397473006955742
302,337,7.1411781812227435
302,340,8.594279814188921
302,342,8.299981906288812
302,344,7.795656582289637
302,346,7.15111973640383
302,348,6.803354364041674
302,356,6.803592766878012
302,360,7.157385947675999
302,361,6.899565111995784
302,362,7.827690008367269
302,367,7.427553582797137
302,368,6.999670813110132
302,378,7.796146189850818
302,382,7.797613759222571
302,386,7.2997483620156585
302,388,7.199702873769699
302,389,7.646056159105527
302,392,6.9506332506884885
302,394,6.801846902493981
302,395,7.698401850731444
302,398,7.797564819099864
302,402,7.699744843411779
302,403,8.246646996858173
302,405,7.4990088304500855
302,407,7.596778938398502
302,408,7.796523825180331
302,411,8.740547157575376
302,412,7.750762010407736
302,413,7.794615514495297
302,415,6.799932089060529
302,416,6.500054808926079
302,417,5.955792466281198
302,421,8.193967883999276
302,423,7.795054802323458
302,428,7.499460105281016
302,429,7.502528799959397
302,430,6.949729285160845
302,431,7.348657371858908
302,432,8.790736865994171
302,434,7.696111137991428
302,436,7.995006611179983
302,438,6.900381169050917
302,444,8.491574186913226
302,445,7.8966358938367645
302,448,7.841772262477233
302,450,7.098997667425342
302,452,7.944783017780789
302,455,7.349480140673521
302,458,8.841990670842966
302,461,7.69968078244284
302,468,7.746911806909362
302,469,7.696560031690298
302,471,6.800514304042852
302,474,7.5464655910365455
302,477,7.208868819003327
302,480,7.067190218329007
302,482,7.298600430997242
302,483,8.593810331900858
302,485,7.249691308348165
302,487,6.948164139342673
302,490,7.1014871016778915
302,494,6.60150456762878
302,495,7.198719012564521
302,496,6.998436911893468
302,499,7.047913538261547
302,500,8.092691976752194
302,512,6.303803024052023
302,514,6.998578074732421
302,517,6.8010171230530805
302,518,9.189313629435379
302,520,7.397551523819593
302,521,7.397633540173374
302,522,6.999143264535796
302,524,7.697142704221588
302,525,7.944815420344248
302,527,5.507949712227152
302,530,6.10486628067612
302,531,8.592427211033062
302,534,7.198963721911998
302,535,6.900165459842938
302,536,7.748409333601014
302,537,6.150030770914742
302,538,8.593993588879954
302,541,7.106707307956377
302,542,7.697356060576739
302,544,6.902057632560152
302,545,7.298893617391861
302,549,7.496623091076533
302,551,7.750512302308075
302,552,7.947327572673343
303,234,7.401244945124807
303,236,7.448818331859453
303,237,7.448658023290427
303,239,6.7016390304062154
303,243,7.545580044456553
303,244,7.097240096470556
303,245,6.880767170831489
303,246,6.598890489584674
303,250,7.496845611637118
303,252,7.4017062571381755
303,253,6.602989918832931
303,255,8.199403075486115
303,256,7.498294026832525
303,260,7.010557611167721
303,261,7.894146587740949
303,262,5.902881254911968
303,263,7.49785287359438
303,269,7.596460958386062
303,272,7.945937283771449
303,273,7.9817056687280745
303,274,7.398863299331546
303,276,7.09812187763252
303,277,7.295648769426105
303,278,7.945359907557229
303,287,6.155939059296919
303,289,7.595686090819959
303,293,7.0299499260887
303,295,7.050206377607951
303,298,6.447597530280368
303,299,7.000165007128949
303,301,7.030885769240483
303,302,7.748420067741026
303,305,6.855853759394568
303,306,7.4461373355177445
303,307,7.001383991686448
303,311,7.396291185686343
303,314,7.4975201923199215
303,316,7.846175816157528
303,317,6.60049545636311
303,320,7.096814109708797
303,323,7.497493142978253
303,326,7.302017209163953
303,327,6.5539100176725995
303,329,7.159090499026825
303,333,7.352080562753899
303,336,7.544313770800902
303,337,6.813071078346954
303,338,7.401143752364642
303,339,7.001544014418974
303,341,7.2998238097957975
303,351,7.051097796993395
303,354,6.554977695342272
303,357,7.848011568830161
303,363,7.89740670011088
303,364,7.9452708748051535
303,365,6.5540283776013135
303,366,6.604479107791624
303,368,6.699994234267056
303,369,7.440682784734867
303,370,7.649662647861016
303,372,7.449714532291574
303,374,7.651372488217781
303,381,7.948154846366881
303,382,7.500736851104762
303,389,7.834793948039269
303,391,8.293128570107157
303,392,6.652392395640155
303,396,6.782184407943352
303,398,7.3504137596933425
303,401,7.845393783716732
303,402,7.499631561896627
303,403,7.800945833579187
303,404,7.72972563726412
303,405,7.297743267152106
303,409,6.699890486282111
303,413,7.399391867230607
303,420,7.245442999391072
303,423,7.399976234541238
303,429,7.301960577428014
303,430,6.700306502676832
303,431,7.052169553051916
303,434,7.447177764385258
303,436,7.69570504421949
303,437,6.253535651646379
303,438,6.603508941335462
303,440,8.100464586434406
303,441,7.844517614002786
303,442,8.195946023214038
303,444,8.389517233269848
303,447,7.690346820443483
303,451,7.992695299421458
303,461,7.496914329482876
303,462,6.744803111982194
303,463,6.155560396395123
303,464,7.498082387867607
303,469,7.398309101265954
303,483,8.393783484351733
303,486,7.4987482270825225
303,489,7.400392090581084
303,491,7.944782933186278
303,492,7.944045953254039
303,494,6.204233400572747
