gender,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr_o,sinc_o,intel_o,fun_o,met_o,age,field,race,imprace,imprelig,from,goal,date,go_out,career,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,attr3_1,sinc3_1,fun3_1,intel3_1,attr,sinc,intel,fun,met,iid,pid,match
0,1,28.0,2,40.0,15.0,20.0,10.0,5.0,10.0,9.0,9.0,9.0,9.0,2.0,23.0,Social Work,2,2.0,4.0,California,1.0,5.0,2.0,Social work with children,9.0,9.0,4.0,9.0,7.0,7.0,4.0,6.0,5.0,7.0,5.0,3.0,9.0,9.0,6.0,4.0,5.0,1.0,20.0,20.0,20.0,15.0,15.0,7.0,8.0,8.0,8.0,6.0,8.0,8.0,6.0,2.0,496,225,1
0,1,28.0,2,40.0,20.0,20.0,20.0,0.0,0.0,8.0,8.0,7.0,8.0,2.0,23.0,Social Work,2,2.0,4.0,California,1.0,5.0,2.0,Social work with children,9.0,9.0,4.0,9.0,7.0,7.0,4.0,6.0,5.0,7.0,5.0,3.0,9.0,9.0,6.0,4.0,5.0,1.0,20.0,20.0,20.0,15.0,15.0,7.0,8.0,8.0,8.0,2.0,8.0,7.0,2.0,2.0,496,69,0
0,0,23.0,1,20.0,25.0,25.0,10.0,10.0,10.0,8.0,9.0,8.0,9.0,2.0,23.0,Social Work,2,2.0,4.0,California,1.0,5.0,2.0,Social work with children,9.0,9.0,4.0,9.0,7.0,7.0,4.0,6.0,5.0,7.0,5.0,3.0,9.0,9.0,6.0,4.0,5.0,1.0,20.0,20.0,20.0,15.0,15.0,7.0,8.0,8.0,8.0,6.0,6.0,6.0,6.0,2.0,496,193,1
0,0,25.0,4,25.0,20.0,25.0,20.0,10.0,0.0,9.0,8.0,6.0,8.0,2.0,22.0,Speech Language Pathology,3,1.0,5.0,"Westchester, NY",1.0,6.0,2.0,Speech Language Pathologist,9.0,7.0,6.0,8.0,8.0,7.0,6.0,8.0,7.0,8.0,8.0,5.0,5.0,5.0,5.0,7.0,7.0,8.0,17.0,10.0,18.0,20.0,25.0,6.0,6.0,7.0,7.0,2.0,6.0,6.0,6.0,2.0,189,532,0
0,0,30.0,4,30.0,20.0,10.0,30.0,0.0,10.0,8.0,8.0,8.0,8.0,2.0,22.0,Speech Language Pathology,3,1.0,5.0,"Westchester, NY",1.0,6.0,2.0,Speech Language Pathologist,9.0,7.0,6.0,8.0,8.0,7.0,6.0,8.0,7.0,8.0,8.0,5.0,5.0,5.0,5.0,7.0,7.0,8.0,17.0,10.0,18.0,20.0,25.0,6.0,6.0,7.0,7.0,1.0,6.0,4.0,2.0,2.0,189,408,0
0,0,23.0,4,20.0,25.0,20.0,15.0,10.0,10.0,8.0,9.0,8.0,9.0,2.0,22.0,Speech Language Pathology,3,1.0,5.0,"Westchester, NY",1.0,6.0,2.0,Speech Language Pathologist,9.0,7.0,6.0,8.0,8.0,7.0,6.0,8.0,7.0,8.0,8.0,5.0,5.0,5.0,5.0,7.0,7.0,8.0,17.0,10.0,18.0,20.0,25.0,6.0,6.0,7.0,7.0,1.0,4.0,6.0,2.0,2.0,189,151,0
0,0,24.0,2,25.0,35.0,30.0,10.0,0.0,0.0,7.0,6.0,5.0,7.0,2.0,22.0,Speech Language Pathology,3,1.0,5.0,"Westchester, NY",1.0,6.0,2.0,Speech Language Pathologist,9.0,7.0,6.0,8.0,8.0,7.0,6.0,8.0,7.0,8.0,8.0,5.0,5.0,5.0,5.0,7.0,7.0,8.0,17.0,10.0,18.0,20.0,25.0,6.0,6.0,7.0,7.0,1.0,6.0,7.0,6.0,1.0,189,58,0
0,0,24.0,2,25.0,15.0,25.0,25.0,15.0,15.0,9.0,7.0,7.0,7.0,2.0,22.0,Speech Language Pathology,3,1.0,5.0,"Westchester, NY",1.0,6.0,2.0,Speech Language Pathologist,9.0,7.0,6.0,8.0,8.0,7.0,6.0,8.0,7.0,8.0,8.0,5.0,5.0,5.0,5.0,7.0,7.0,8.0,17.0,10.0,18.0,20.0,25.0,6.0,6.0,7.0,7.0,1.0,3.0,4.0,2.0,2.0,189,168,0
0,0,28.0,2,25.0,15.0,25.0,15.0,0.0,20.0,8.0,8.0,7.0,8.0,2.0,22.0,Speech Language Pathology,3,1.0,5.0,"Westchester, NY",1.0,6.0,2.0,Speech Language Pathologist,9.0,7.0,6.0,8.0,8.0,7.0,6.0,8.0,7.0,8.0,8.0,5.0,5.0,5.0,5.0,7.0,7.0,8.0,17.0,10.0,18.0,20.0,25.0,6.0,6.0,7.0,7.0,3.0,6.0,6.0,4.0,2.0,189,263,0
0,0,26.0,2,20.0,35.0,20.0,10.0,10.0,5.0,9.0,8.0,8.0,8.0,2.0,22.0,Speech Language Pathology,3,1.0,5.0,"Westchester, NY",1.0,6.0,2.0,Speech Language Pathologist,9.0,7.0,6.0,8.0,8.0,7.0,6.0,8.0,7.0,8.0,8.0,5.0,5.0,5.0,5.0,7.0,7.0,8.0,17.0,10.0,18.0,20.0,25.0,6.0,6.0,7.0,7.0,8.0,7.0,6.0,6.0,2.0,189,320,1
0,0,30.0,2,20.0,20.0,25.0,25.0,5.0,5.0,7.0,5.0,6.0,6.0,2.0,22.0,Speech Language Pathology,3,1.0,5.0,"Westchester, NY",1.0,6.0,2.0,Speech Language Pathologist,9.0,7.0,6.0,8.0,8.0,7.0,6.0,8.0,7.0,8.0,8.0,5.0,5.0,5.0,5.0,7.0,7.0,8.0,17.0,10.0,18.0,20.0,25.0,6.0,6.0,7.0,7.0,1.0,4.0,5.0,4.0,2.0,189,262,0
0,0,22.0,2,30.0,15.0,25.0,25.0,5.0,0.0,8.0,8.0,5.0,6.0,2.0,22.0,Speech Language Pathology,3,1.0,5.0,"Westchester, NY",1.0,6.0,2.0,Speech Language Pathologist,9.0,7.0,6.0,8.0,8.0,7.0,6.0,8.0,7.0,8.0,8.0,5.0,5.0,5.0,5.0,7.0,7.0,8.0,17.0,10.0,18.0,20.0,25.0,6.0,6.0,7.0,7.0,4.0,6.0,4.0,5.0,2.0,189,336,0
0,0,25.0,4,20.0,20.0,20.0,20.0,5.0,15.0,8.0,8.0,7.0,7.0,2.0,22.0,Speech Language Pathology,3,1.0,5.0,"Westchester, NY",1.0,6.0,2.0,Speech Language Pathologist,9.0,7.0,6.0,8.0,8.0,7.0,6.0,8.0,7.0,8.0,8.0,5.0,5.0,5.0,5.0,7.0,7.0,8.0,17.0,10.0,18.0,20.0,25.0,6.0,6.0,7.0,7.0,4.0,5.0,4.0,5.0,2.0,189,15,0
0,0,27.0,1,35.0,10.0,20.0,15.0,10.0,10.0,8.0,,,7.0,2.0,22.0,Speech Language Pathology,3,1.0,5.0,"Westchester, NY",1.0,6.0,2.0,Speech Language Pathologist,9.0,7.0,6.0,8.0,8.0,7.0,6.0,8.0,7.0,8.0,8.0,5.0,5.0,5.0,5.0,7.0,7.0,8.0,17.0,10.0,18.0,20.0,25.0,6.0,6.0,7.0,7.0,6.0,5.0,6.0,7.0,2.0,189,209,1
0,0,23.0,2,25.0,10.0,35.0,15.0,0.0,15.0,8.0,4.0,4.0,7.0,2.0,22.0,Speech Language Pathology,3,1.0,5.0,"Westchester, NY",1.0,6.0,2.0,Speech Language Pathologist,9.0,7.0,6.0,8.0,8.0,7.0,6.0,8.0,7.0,8.0,8.0,5.0,5.0,5.0,5.0,7.0,7.0,8.0,17.0,10.0,18.0,20.0,25.0,6.0,6.0,7.0,7.0,1.0,2.0,6.0,1.0,2.0,189,65,0
0,0,21.0,2,15.0,20.0,15.0,30.0,5.0,15.0,8.0,7.0,7.0,6.0,2.0,22.0,Speech Language Pathology,3,1.0,5.0,"Westchester, NY",1.0,6.0,2.0,Speech Language Pathologist,9.0,7.0,6.0,8.0,8.0,7.0,6.0,8.0,7.0,8.0,8.0,5.0,5.0,5.0,5.0,7.0,7.0,8.0,17.0,10.0,18.0,20.0,25.0,6.0,6.0,7.0,7.0,1.0,3.0,7.0,1.0,2.0,189,124,0
0,0,28.0,2,40.0,15.0,20.0,10.0,5.0,10.0,8.0,8.0,8.0,8.0,2.0,22.0,Speech Language Pathology,3,1.0,5.0,"Westchester, NY",1.0,6.0,2.0,Speech Language Pathologist,9.0,7.0,6.0,8.0,8.0,7.0,6.0,8.0,7.0,8.0,8.0,5.0,5.0,5.0,5.0,7.0,7.0,8.0,17.0,10.0,18.0,20.0,25.0,6.0,6.0,7.0,7.0,6.0,4.0,8.0,3.0,2.0,189,225,1
0,0,28.0,2,40.0,20.0,20.0,20.0,0.0,0.0,9.0,9.0,8.0,9.0,2.0,22.0,Speech Language Pathology,3,1.0,5.0,"Westchester, NY",1.0,6.0,2.0,Speech Language Pathologist,9.0,7.0,6.0,8.0,8.0,7.0,6.0,8.0,7.0,8.0,8.0,5.0,5.0,5.0,5.0,7.0,7.0,8.0,17.0,10.0,18.0,20.0,25.0,6.0,6.0,7.0,7.0,2.0,4.0,7.0,3.0,2.0,189,69,0
0,0,23.0,1,20.0,25.0,25.0,10.0,10.0,10.0,9.0,8.0,9.0,10.0,2.0,22.0,Speech Language Pathology,3,1.0,5.0,"Westchester, NY",1.0,6.0,2.0,Speech Language Pathologist,9.0,7.0,6.0,8.0,8.0,7.0,6.0,8.0,7.0,8.0,8.0,5.0,5.0,5.0,5.0,7.0,7.0,8.0,17.0,10.0,18.0,20.0,25.0,6.0,6.0,7.0,7.0,5.0,6.0,6.0,4.0,2.0,189,193,0
0,0,25.0,4,25.0,20.0,25.0,20.0,10.0,0.0,8.0,8.0,7.0,8.0,2.0,26.0,Speech Languahe Pathology,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6.0,6.0,6.0,2.0,213,532,0
0,0,30.0,4,30.0,20.0,10.0,30.0,0.0,10.0,8.0,8.0,8.0,8.0,2.0,26.0,Speech Languahe Pathology,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6.0,5.0,4.0,2.0,213,408,0
0,0,23.0,4,20.0,25.0,20.0,15.0,10.0,10.0,7.0,10.0,9.0,8.0,2.0,26.0,Speech Languahe Pathology,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5.0,8.0,5.0,2.0,213,151,0
0,1,24.0,2,25.0,35.0,30.0,10.0,0.0,0.0,5.0,6.0,6.0,4.0,2.0,26.0,Speech Languahe Pathology,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,6.0,5.0,4.0,2.0,213,58,0
0,1,24.0,2,25.0,15.0,25.0,25.0,15.0,15.0,5.0,5.0,5.0,5.0,2.0,26.0,Speech Languahe Pathology,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,6.0,7.0,4.0,2.0,213,168,0
0,1,28.0,2,25.0,15.0,25.0,15.0,0.0,20.0,7.0,7.0,7.0,6.0,2.0,26.0,Speech Languahe Pathology,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,6.0,5.0,3.0,2.0,213,263,0
0,1,26.0,2,20.0,35.0,20.0,10.0,10.0,5.0,7.0,7.0,7.0,7.0,2.0,26.0,Speech Languahe Pathology,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,8.0,8.0,8.0,2.0,213,320,1
0,1,30.0,2,20.0,20.0,25.0,25.0,5.0,5.0,5.0,6.0,7.0,5.0,2.0,26.0,Speech Languahe Pathology,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,6.0,6.0,5.0,2.0,213,262,0
0,1,22.0,2,30.0,15.0,25.0,25.0,5.0,0.0,7.0,8.0,5.0,6.0,2.0,26.0,Speech Languahe Pathology,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,5.0,6.0,2.0,213,336,0
0,0,25.0,4,20.0,20.0,20.0,20.0,5.0,15.0,7.0,8.0,8.0,7.0,2.0,26.0,Speech Languahe Pathology,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5.0,7.0,5.5,2.0,213,15,0
0,0,27.0,1,35.0,10.0,20.0,15.0,10.0,10.0,6.0,8.0,8.0,7.0,2.0,26.0,Speech Languahe Pathology,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,8.0,9.0,5.0,2.0,213,209,0
0,1,23.0,2,25.0,10.0,35.0,15.0,0.0,15.0,6.0,7.0,7.0,3.0,2.0,26.0,Speech Languahe Pathology,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.5,6.0,4.0,2.0,213,65,0
0,1,21.0,2,15.0,20.0,15.0,30.0,5.0,15.0,5.0,6.0,7.0,5.0,2.0,26.0,Speech Languahe Pathology,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213,124,0
0,1,28.0,2,40.0,15.0,20.0,10.0,5.0,10.0,7.0,8.0,8.0,7.0,2.0,26.0,Speech Languahe Pathology,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,7.0,5.0,2.0,213,225,0
0,1,28.0,2,40.0,20.0,20.0,20.0,0.0,0.0,7.0,8.0,7.0,7.0,2.0,26.0,Speech Languahe Pathology,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.0,6.5,5.0,2.0,213,69,0
0,0,23.0,1,20.0,25.0,25.0,10.0,10.0,10.0,9.0,9.0,10.0,9.0,2.0,26.0,Speech Languahe Pathology,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,6.0,6.0,5.0,2.0,213,193,0
0,0,25.0,4,25.0,20.0,25.0,20.0,10.0,0.0,5.0,6.0,3.0,4.0,2.0,22.0,Social Work,2,4.0,5.0,"Washington, DC",1.0,6.0,1.0,Social Work Administration,9.0,8.0,9.0,7.0,7.0,7.0,6.0,2.0,2.0,7.0,7.0,7.0,5.0,7.0,6.0,8.0,9.0,5.0,20.0,22.0,18.0,15.0,15.0,6.0,9.0,8.0,7.0,4.0,9.0,4.0,4.0,2.0,399,532,0
0,0,30.0,4,30.0,20.0,10.0,30.0,0.0,10.0,8.0,8.0,8.0,8.0,2.0,22.0,Social Work,2,4.0,5.0,"Washington, DC",1.0,6.0,1.0,Social Work Administration,9.0,8.0,9.0,7.0,7.0,7.0,6.0,2.0,2.0,7.0,7.0,7.0,5.0,7.0,6.0,8.0,9.0,5.0,20.0,22.0,18.0,15.0,15.0,6.0,9.0,8.0,7.0,4.0,8.0,6.0,3.0,2.0,399,408,0
0,0,23.0,4,20.0,25.0,20.0,15.0,10.0,10.0,3.0,8.0,7.0,5.0,2.0,22.0,Social Work,2,4.0,5.0,"Washington, DC",1.0,6.0,1.0,Social Work Administration,9.0,8.0,9.0,7.0,7.0,7.0,6.0,2.0,2.0,7.0,7.0,7.0,5.0,7.0,6.0,8.0,9.0,5.0,20.0,22.0,18.0,15.0,15.0,6.0,9.0,8.0,7.0,6.0,8.0,7.0,5.0,2.0,399,151,0
0,1,24.0,2,25.0,35.0,30.0,10.0,0.0,0.0,4.0,4.0,5.0,4.0,2.0,22.0,Social Work,2,4.0,5.0,"Washington, DC",1.0,6.0,1.0,Social Work Administration,9.0,8.0,9.0,7.0,7.0,7.0,6.0,2.0,2.0,7.0,7.0,7.0,5.0,7.0,6.0,8.0,9.0,5.0,20.0,22.0,18.0,15.0,15.0,6.0,9.0,8.0,7.0,5.0,7.0,5.0,3.0,,399,58,0
0,1,24.0,2,25.0,15.0,25.0,25.0,15.0,15.0,7.0,6.0,7.0,6.0,2.0,22.0,Social Work,2,4.0,5.0,"Washington, DC",1.0,6.0,1.0,Social Work Administration,9.0,8.0,9.0,7.0,7.0,7.0,6.0,2.0,2.0,7.0,7.0,7.0,5.0,7.0,6.0,8.0,9.0,5.0,20.0,22.0,18.0,15.0,15.0,6.0,9.0,8.0,7.0,8.0,6.0,7.0,3.0,2.0,399,168,0
0,1,28.0,2,25.0,15.0,25.0,15.0,0.0,20.0,8.0,8.0,6.0,7.0,2.0,22.0,Social Work,2,4.0,5.0,"Washington, DC",1.0,6.0,1.0,Social Work Administration,9.0,8.0,9.0,7.0,7.0,7.0,6.0,2.0,2.0,7.0,7.0,7.0,5.0,7.0,6.0,8.0,9.0,5.0,20.0,22.0,18.0,15.0,15.0,6.0,9.0,8.0,7.0,6.0,8.0,7.0,4.0,2.0,399,263,0
0,1,26.0,2,20.0,35.0,20.0,10.0,10.0,5.0,6.0,7.0,6.0,8.0,,22.0,Social Work,2,4.0,5.0,"Washington, DC",1.0,6.0,1.0,Social Work Administration,9.0,8.0,9.0,7.0,7.0,7.0,6.0,2.0,2.0,7.0,7.0,7.0,5.0,7.0,6.0,8.0,9.0,5.0,20.0,22.0,18.0,15.0,15.0,6.0,9.0,8.0,7.0,8.0,6.0,6.0,5.0,2.0,399,320,1
0,1,30.0,2,20.0,20.0,25.0,25.0,5.0,5.0,5.0,6.0,5.0,6.0,,22.0,Social Work,2,4.0,5.0,"Washington, DC",1.0,6.0,1.0,Social Work Administration,9.0,8.0,9.0,7.0,7.0,7.0,6.0,2.0,2.0,7.0,7.0,7.0,5.0,7.0,6.0,8.0,9.0,5.0,20.0,22.0,18.0,15.0,15.0,6.0,9.0,8.0,7.0,5.0,6.0,6.0,7.0,2.0,399,262,0
0,1,22.0,2,30.0,15.0,25.0,25.0,5.0,0.0,6.0,8.0,9.0,5.0,2.0,22.0,Social Work,2,4.0,5.0,"Washington, DC",1.0,6.0,1.0,Social Work Administration,9.0,8.0,9.0,7.0,7.0,7.0,6.0,2.0,2.0,7.0,7.0,7.0,5.0,7.0,6.0,8.0,9.0,5.0,20.0,22.0,18.0,15.0,15.0,6.0,9.0,8.0,7.0,8.0,7.0,8.0,8.0,2.0,399,336,0
0,0,25.0,4,20.0,20.0,20.0,20.0,5.0,15.0,7.0,8.0,8.0,7.0,2.0,22.0,Social Work,2,4.0,5.0,"Washington, DC",1.0,6.0,1.0,Social Work Administration,9.0,8.0,9.0,7.0,7.0,7.0,6.0,2.0,2.0,7.0,7.0,7.0,5.0,7.0,6.0,8.0,9.0,5.0,20.0,22.0,18.0,15.0,15.0,6.0,9.0,8.0,7.0,7.0,5.0,6.0,8.0,2.0,399,15,1
0,0,27.0,1,35.0,10.0,20.0,15.0,10.0,10.0,6.0,,,,2.0,22.0,Social Work,2,4.0,5.0,"Washington, DC",1.0,6.0,1.0,Social Work Administration,9.0,8.0,9.0,7.0,7.0,7.0,6.0,2.0,2.0,7.0,7.0,7.0,5.0,7.0,6.0,8.0,9.0,5.0,20.0,22.0,18.0,15.0,15.0,6.0,9.0,8.0,7.0,7.0,7.0,7.0,7.0,2.0,399,209,1
0,1,23.0,2,25.0,10.0,35.0,15.0,0.0,15.0,5.0,8.0,5.0,3.0,2.0,22.0,Social Work,2,4.0,5.0,"Washington, DC",1.0,6.0,1.0,Social Work Administration,9.0,8.0,9.0,7.0,7.0,7.0,6.0,2.0,2.0,7.0,7.0,7.0,5.0,7.0,6.0,8.0,9.0,5.0,20.0,22.0,18.0,15.0,15.0,6.0,9.0,8.0,7.0,6.0,7.0,7.0,4.0,2.0,399,65,0
0,1,21.0,2,15.0,20.0,15.0,30.0,5.0,15.0,5.0,7.0,6.0,7.0,2.0,22.0,Social Work,2,4.0,5.0,"Washington, DC",1.0,6.0,1.0,Social Work Administration,9.0,8.0,9.0,7.0,7.0,7.0,6.0,2.0,2.0,7.0,7.0,7.0,5.0,7.0,6.0,8.0,9.0,5.0,20.0,22.0,18.0,15.0,15.0,6.0,9.0,8.0,7.0,6.0,8.0,8.0,5.0,2.0,399,124,0
0,1,28.0,2,40.0,15.0,20.0,10.0,5.0,10.0,6.0,8.0,8.0,7.0,2.0,22.0,Social Work,2,4.0,5.0,"Washington, DC",1.0,6.0,1.0,Social Work Administration,9.0,8.0,9.0,7.0,7.0,7.0,6.0,2.0,2.0,7.0,7.0,7.0,5.0,7.0,6.0,8.0,9.0,5.0,20.0,22.0,18.0,15.0,15.0,6.0,9.0,8.0,7.0,9.0,8.0,8.0,5.0,2.0,399,225,1
0,1,28.0,2,40.0,20.0,20.0,20.0,0.0,0.0,5.0,8.0,7.0,7.0,2.0,22.0,Social Work,2,4.0,5.0,"Washington, DC",1.0,6.0,1.0,Social Work Administration,9.0,8.0,9.0,7.0,7.0,7.0,6.0,2.0,2.0,7.0,7.0,7.0,5.0,7.0,6.0,8.0,9.0,5.0,20.0,22.0,18.0,15.0,15.0,6.0,9.0,8.0,7.0,6.0,7.0,6.0,4.0,,399,69,0
0,0,23.0,1,20.0,25.0,25.0,10.0,10.0,10.0,6.0,8.0,8.0,8.0,2.0,22.0,Social Work,2,4.0,5.0,"Washington, DC",1.0,6.0,1.0,Social Work Administration,9.0,8.0,9.0,7.0,7.0,7.0,6.0,2.0,2.0,7.0,7.0,7.0,5.0,7.0,6.0,8.0,9.0,5.0,20.0,22.0,18.0,15.0,15.0,6.0,9.0,8.0,7.0,6.0,8.0,7.0,6.0,2.0,399,193,0
0,0,25.0,4,25.0,20.0,25.0,20.0,10.0,0.0,6.0,6.0,8.0,7.0,2.0,23.0,Law,2,2.0,4.0,Boston,1.0,7.0,2.0,Lawyer,1.0,5.0,6.0,8.0,7.0,4.0,4.0,2.0,1.0,7.0,8.0,5.0,7.0,7.0,7.0,9.0,6.0,4.0,10.0,20.0,20.0,20.0,20.0,7.0,8.0,9.0,8.0,3.0,6.0,6.0,5.0,2.0,302,532,0
0,0,30.0,4,30.0,20.0,10.0,30.0,0.0,10.0,10.0,10.0,10.0,10.0,2.0,23.0,Law,2,2.0,4.0,Boston,1.0,7.0,2.0,Lawyer,1.0,5.0,6.0,8.0,7.0,4.0,4.0,2.0,1.0,7.0,8.0,5.0,7.0,7.0,7.0,9.0,6.0,4.0,10.0,20.0,20.0,20.0,20.0,7.0,8.0,9.0,8.0,8.0,9.0,8.0,5.0,2.0,302,408,1
0,0,23.0,4,20.0,25.0,20.0,15.0,10.0,10.0,4.0,7.0,7.0,6.0,2.0,23.0,Law,2,2.0,4.0,Boston,1.0,7.0,2.0,Lawyer,1.0,5.0,6.0,8.0,7.0,4.0,4.0,2.0,1.0,7.0,8.0,5.0,7.0,7.0,7.0,9.0,6.0,4.0,10.0,20.0,20.0,20.0,20.0,7.0,8.0,9.0,8.0,6.0,7.0,8.0,7.0,2.0,302,151,0
0,1,24.0,2,25.0,35.0,30.0,10.0,0.0,0.0,3.0,4.0,7.0,3.0,2.0,23.0,Law,2,2.0,4.0,Boston,1.0,7.0,2.0,Lawyer,1.0,5.0,6.0,8.0,7.0,4.0,4.0,2.0,1.0,7.0,8.0,5.0,7.0,7.0,7.0,9.0,6.0,4.0,10.0,20.0,20.0,20.0,20.0,7.0,8.0,9.0,8.0,4.0,6.0,6.0,5.0,2.0,302,58,0
0,1,24.0,2,25.0,15.0,25.0,25.0,15.0,15.0,7.0,7.0,7.0,7.0,2.0,23.0,Law,2,2.0,4.0,Boston,1.0,7.0,2.0,Lawyer,1.0,5.0,6.0,8.0,7.0,4.0,4.0,2.0,1.0,7.0,8.0,5.0,7.0,7.0,7.0,9.0,6.0,4.0,10.0,20.0,20.0,20.0,20.0,7.0,8.0,9.0,8.0,6.0,9.0,7.0,5.0,2.0,302,168,0
0,1,28.0,2,25.0,15.0,25.0,15.0,0.0,20.0,6.0,6.0,6.0,6.0,2.0,23.0,Law,2,2.0,4.0,Boston,1.0,7.0,2.0,Lawyer,1.0,5.0,6.0,8.0,7.0,4.0,4.0,2.0,1.0,7.0,8.0,5.0,7.0,7.0,7.0,9.0,6.0,4.0,10.0,20.0,20.0,20.0,20.0,7.0,8.0,9.0,8.0,4.0,5.0,5.0,2.0,2.0,302,263,0
0,1,26.0,2,20.0,35.0,20.0,10.0,10.0,5.0,6.0,8.0,8.0,9.0,2.0,23.0,Law,2,2.0,4.0,Boston,1.0,7.0,2.0,Lawyer,1.0,5.0,6.0,8.0,7.0,4.0,4.0,2.0,1.0,7.0,8.0,5.0,7.0,7.0,7.0,9.0,6.0,4.0,10.0,20.0,20.0,20.0,20.0,7.0,8.0,9.0,8.0,8.0,7.0,7.0,7.0,2.0,302,320,1
0,1,30.0,2,20.0,20.0,25.0,25.0,5.0,5.0,9.0,5.0,6.0,3.0,2.0,23.0,Law,2,2.0,4.0,Boston,1.0,7.0,2.0,Lawyer,1.0,5.0,6.0,8.0,7.0,4.0,4.0,2.0,1.0,7.0,8.0,5.0,7.0,7.0,7.0,9.0,6.0,4.0,10.0,20.0,20.0,20.0,20.0,7.0,8.0,9.0,8.0,5.0,5.0,5.0,7.0,2.0,302,262,0
0,1,22.0,2,30.0,15.0,25.0,25.0,5.0,0.0,5.0,6.0,5.0,4.0,2.0,23.0,Law,2,2.0,4.0,Boston,1.0,7.0,2.0,Lawyer,1.0,5.0,6.0,8.0,7.0,4.0,4.0,2.0,1.0,7.0,8.0,5.0,7.0,7.0,7.0,9.0,6.0,4.0,10.0,20.0,20.0,20.0,20.0,7.0,8.0,9.0,8.0,7.0,7.0,5.0,7.0,2.0,302,336,0
0,0,25.0,4,20.0,20.0,20.0,20.0,5.0,15.0,7.0,7.0,7.0,7.0,2.0,23.0,Law,2,2.0,4.0,Boston,1.0,7.0,2.0,Lawyer,1.0,5.0,6.0,8.0,7.0,4.0,4.0,2.0,1.0,7.0,8.0,5.0,7.0,7.0,7.0,9.0,6.0,4.0,10.0,20.0,20.0,20.0,20.0,7.0,8.0,9.0,8.0,8.0,7.0,7.0,7.0,1.0,302,15,1
0,0,27.0,1,35.0,10.0,20.0,15.0,10.0,10.0,6.0,,,,2.0,23.0,Law,2,2.0,4.0,Boston,1.0,7.0,2.0,Lawyer,1.0,5.0,6.0,8.0,7.0,4.0,4.0,2.0,1.0,7.0,8.0,5.0,7.0,7.0,7.0,9.0,6.0,4.0,10.0,20.0,20.0,20.0,20.0,7.0,8.0,9.0,8.0,7.0,7.0,8.0,8.0,2.0,302,209,1
0,1,23.0,2,25.0,10.0,35.0,15.0,0.0,15.0,3.0,5.0,6.0,2.0,2.0,23.0,Law,2,2.0,4.0,Boston,1.0,7.0,2.0,Lawyer,1.0,5.0,6.0,8.0,7.0,4.0,4.0,2.0,1.0,7.0,8.0,5.0,7.0,7.0,7.0,9.0,6.0,4.0,10.0,20.0,20.0,20.0,20.0,7.0,8.0,9.0,8.0,5.0,5.0,5.0,2.0,2.0,302,65,0
0,1,21.0,2,15.0,20.0,15.0,30.0,5.0,15.0,6.0,7.0,7.0,6.0,2.0,23.0,Law,2,2.0,4.0,Boston,1.0,7.0,2.0,Lawyer,1.0,5.0,6.0,8.0,7.0,4.0,4.0,2.0,1.0,7.0,8.0,5.0,7.0,7.0,7.0,9.0,6.0,4.0,10.0,20.0,20.0,20.0,20.0,7.0,8.0,9.0,8.0,3.0,7.0,8.0,6.0,2.0,302,124,0
0,1,28.0,2,40.0,15.0,20.0,10.0,5.0,10.0,6.0,8.0,8.0,7.0,2.0,23.0,Law,2,2.0,4.0,Boston,1.0,7.0,2.0,Lawyer,1.0,5.0,6.0,8.0,7.0,4.0,4.0,2.0,1.0,7.0,8.0,5.0,7.0,7.0,7.0,9.0,6.0,4.0,10.0,20.0,20.0,20.0,20.0,7.0,8.0,9.0,8.0,7.0,7.0,8.0,7.0,2.0,302,225,1
