gender,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr_o,sinc_o,intel_o,fun_o,met_o,age,field,race,imprace,imprelig,from,goal,date,go_out,career,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,attr3_1,sinc3_1,fun3_1,intel3_1,attr,sinc,intel,fun,met,iid,pid,match
0,0,25,4,25,20,25,20,10,0,8,8,7,8,2,26,Speech Languahe Pathology,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,6,6,2,213,532,
0,0,30,4,30,20,10,30,0,10,8,8,8,8,2,26,Speech Languahe Pathology,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,5,4,2,213,408,
0,0,23,4,20,25,20,15,10,10,7,10,9,8,2,26,Speech Languahe Pathology,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,8,5,2,213,151,
0,1,24,2,25,35,30,10,0,0,5,6,6,4,2,26,Speech Languahe Pathology,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,5,4,2,213,58,
0,1,24,2,25,15,25,25,15,15,5,5,5,5,2,26,Speech Languahe Pathology,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,7,4,2,213,168,
0,1,28,2,25,15,25,15,0,20,7,7,7,6,2,26,Speech Languahe Pathology,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,5,3,2,213,263,
0,1,26,2,20,35,20,10,10,5,7,7,7,7,2,26,Speech Languahe Pathology,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,8,8,8,2,213,320,
0,1,30,2,20,20,25,25,5,5,5,6,7,5,2,26,Speech Languahe Pathology,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,6,5,2,213,262,
0,1,22,2,30,15,25,25,5,0,7,8,5,6,2,26,Speech Languahe Pathology,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,5,6,2,213,336,
0,0,25,4,20,20,20,20,5,15,7,8,8,7,2,26,Speech Languahe Pathology,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,7,5.5,2,213,15,
0,0,27,1,35,10,20,15,10,10,6,8,8,7,2,26,Speech Languahe Pathology,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,8,9,5,2,213,209,
0,1,23,2,25,10,35,15,0,15,6,7,7,3,2,26,Speech Languahe Pathology,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4.5,6,4,2,213,65,
0,1,21,2,15,20,15,30,5,15,5,6,7,5,2,26,Speech Languahe Pathology,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213,124,
0,1,28,2,40,15,20,10,5,10,7,8,8,7,2,26,Speech Languahe Pathology,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,7,5,2,213,225,
0,1,28,2,40,20,20,20,0,0,7,8,7,7,2,26,Speech Languahe Pathology,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,6.5,5,2,213,69,
0,0,23,1,20,25,25,10,10,10,9,9,10,9,2,26,Speech Languahe Pathology,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,6,5,2,213,193,
0,0,25,4,25,20,25,20,10,0,5,6,3,4,2,22,Social Work,2,4,5,"Washington, DC",1,6,1,Social Work Administration,9,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,20,22,18,15,15,6,9,8,7,4,9,4,4,2,399,532,
0,0,30,4,30,20,10,30,0,10,8,8,8,8,2,22,Social Work,2,4,5,"Washington, DC",1,6,1,Social Work Administration,9,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,20,22,18,15,15,6,9,8,7,4,8,6,3,2,399,408,
0,0,23,4,20,25,20,15,10,10,3,8,7,5,2,22,Social Work,2,4,5,"Washington, DC",1,6,1,Social Work Administration,9,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,20,22,18,15,15,6,9,8,7,6,8,7,5,2,399,151,
0,1,24,2,25,35,30,10,0,0,4,4,5,4,2,22,Social Work,2,4,5,"Washington, DC",1,6,1,Social Work Administration,9,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,20,22,18,15,15,6,9,8,7,5,7,5,3,,399,58,
0,1,24,2,25,15,25,25,15,15,7,6,7,6,2,22,Social Work,2,4,5,"Washington, DC",1,6,1,Social Work Administration,9,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,20,22,18,15,15,6,9,8,7,8,6,7,3,2,399,168,
0,1,28,2,25,15,25,15,0,20,8,8,6,7,2,22,Social Work,2,4,5,"Washington, DC",1,6,1,Social Work Administration,9,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,20,22,18,15,15,6,9,8,7,6,8,7,4,2,399,263,
0,1,26,2,20,35,20,10,10,5,6,7,6,8,,22,Social Work,2,4,5,"Washington, DC",1,6,1,Social Work Administration,9,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,20,22,18,15,15,6,9,8,7,8,6,6,5,2,399,320,
0,1,30,2,20,20,25,25,5,5,5,6,5,6,,22,Social Work,2,4,5,"Washington, DC",1,6,1,Social Work Administration,9,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,20,22,18,15,15,6,9,8,7,5,6,6,7,2,399,262,
0,1,22,2,30,15,25,25,5,0,6,8,9,5,2,22,Social Work,2,4,5,"Washington, DC",1,6,1,Social Work Administration,9,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,20,22,18,15,15,6,9,8,7,8,7,8,8,2,399,336,
0,0,25,4,20,20,20,20,5,15,7,8,8,7,2,22,Social Work,2,4,5,"Washington, DC",1,6,1,Social Work Administration,9,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,20,22,18,15,15,6,9,8,7,7,5,6,8,2,399,15,
0,0,27,1,35,10,20,15,10,10,6,,,,2,22,Social Work,2,4,5,"Washington, DC",1,6,1,Social Work Administration,9,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,20,22,18,15,15,6,9,8,7,7,7,7,7,2,399,209,
0,1,23,2,25,10,35,15,0,15,5,8,5,3,2,22,Social Work,2,4,5,"Washington, DC",1,6,1,Social Work Administration,9,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,20,22,18,15,15,6,9,8,7,6,7,7,4,2,399,65,
0,1,21,2,15,20,15,30,5,15,5,7,6,7,2,22,Social Work,2,4,5,"Washington, DC",1,6,1,Social Work Administration,9,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,20,22,18,15,15,6,9,8,7,6,8,8,5,2,399,124,
0,1,28,2,40,15,20,10,5,10,6,8,8,7,2,22,Social Work,2,4,5,"Washington, DC",1,6,1,Social Work Administration,9,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,20,22,18,15,15,6,9,8,7,9,8,8,5,2,399,225,
0,1,28,2,40,20,20,20,0,0,5,8,7,7,2,22,Social Work,2,4,5,"Washington, DC",1,6,1,Social Work Administration,9,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,20,22,18,15,15,6,9,8,7,6,7,6,4,,399,69,
0,0,23,1,20,25,25,10,10,10,6,8,8,8,2,22,Social Work,2,4,5,"Washington, DC",1,6,1,Social Work Administration,9,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,20,22,18,15,15,6,9,8,7,6,8,7,6,2,399,193,
0,0,25,4,25,20,25,20,10,0,6,6,8,7,2,23,Law,2,2,4,Boston,1,7,2,Lawyer,1,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,10,20,20,20,20,7,8,9,8,3,6,6,5,2,302,532,
0,0,30,4,30,20,10,30,0,10,10,10,10,10,2,23,Law,2,2,4,Boston,1,7,2,Lawyer,1,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,10,20,20,20,20,7,8,9,8,8,9,8,5,2,302,408,
0,0,23,4,20,25,20,15,10,10,4,7,7,6,2,23,Law,2,2,4,Boston,1,7,2,Lawyer,1,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,10,20,20,20,20,7,8,9,8,6,7,8,7,2,302,151,
0,1,24,2,25,35,30,10,0,0,3,4,7,3,2,23,Law,2,2,4,Boston,1,7,2,Lawyer,1,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,10,20,20,20,20,7,8,9,8,4,6,6,5,2,302,58,
0,1,24,2,25,15,25,25,15,15,7,7,7,7,2,23,Law,2,2,4,Boston,1,7,2,Lawyer,1,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,10,20,20,20,20,7,8,9,8,6,9,7,5,2,302,168,
0,1,28,2,25,15,25,15,0,20,6,6,6,6,2,23,Law,2,2,4,Boston,1,7,2,Lawyer,1,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,10,20,20,20,20,7,8,9,8,4,5,5,2,2,302,263,
0,1,26,2,20,35,20,10,10,5,6,8,8,9,2,23,Law,2,2,4,Boston,1,7,2,Lawyer,1,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,10,20,20,20,20,7,8,9,8,8,7,7,7,2,302,320,
0,1,30,2,20,20,25,25,5,5,9,5,6,3,2,23,Law,2,2,4,Boston,1,7,2,Lawyer,1,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,10,20,20,20,20,7,8,9,8,5,5,5,7,2,302,262,
0,1,22,2,30,15,25,25,5,0,5,6,5,4,2,23,Law,2,2,4,Boston,1,7,2,Lawyer,1,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,10,20,20,20,20,7,8,9,8,7,7,5,7,2,302,336,
0,0,25,4,20,20,20,20,5,15,7,7,7,7,2,23,Law,2,2,4,Boston,1,7,2,Lawyer,1,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,10,20,20,20,20,7,8,9,8,8,7,7,7,1,302,15,
0,0,27,1,35,10,20,15,10,10,6,,,,2,23,Law,2,2,4,Boston,1,7,2,Lawyer,1,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,10,20,20,20,20,7,8,9,8,7,7,8,8,2,302,209,
0,1,23,2,25,10,35,15,0,15,3,5,6,2,2,23,Law,2,2,4,Boston,1,7,2,Lawyer,1,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,10,20,20,20,20,7,8,9,8,5,5,5,2,2,302,65,
0,1,21,2,15,20,15,30,5,15,6,7,7,6,2,23,Law,2,2,4,Boston,1,7,2,Lawyer,1,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,10,20,20,20,20,7,8,9,8,3,7,8,6,2,302,124,
0,1,28,2,40,15,20,10,5,10,6,8,8,7,2,23,Law,2,2,4,Boston,1,7,2,Lawyer,1,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,10,20,20,20,20,7,8,9,8,7,7,8,7,2,302,225,
0,1,28,2,40,20,20,20,0,0,6,8,8,7,2,23,Law,2,2,4,Boston,1,7,2,Lawyer,1,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,10,20,20,20,20,7,8,9,8,3,5,8,4,2,302,69,
0,0,23,1,20,25,25,10,10,10,7,9,10,10,2,23,Law,2,2,4,Boston,1,7,2,Lawyer,1,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,10,20,20,20,20,7,8,9,8,7,7,8,8,2,302,193,
0,0,25,4,25,20,25,20,10,0,7,5,4,4,2,24,law,2,4,8,"Washington, DC",1,4,3,law,1,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,35,10,20,20,10,8,8,9,8,4,6,6,6,2,173,532,
0,0,30,4,30,20,10,30,0,10,8,8,8,8,2,24,law,2,4,8,"Washington, DC",1,4,3,law,1,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,35,10,20,20,10,8,8,9,8,3,6,6,3,2,173,408,
0,0,23,4,20,25,20,15,10,10,8,7,8,2,2,24,law,2,4,8,"Washington, DC",1,4,3,law,1,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,35,10,20,20,10,8,8,9,8,4,5,6,5,,173,151,
0,1,24,2,25,35,30,10,0,0,6,6,6,6,2,24,law,2,4,8,"Washington, DC",1,4,3,law,1,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,35,10,20,20,10,8,8,9,8,4,5,6,5,2,173,58,
0,1,24,2,25,15,25,25,15,15,9,7,7,6,2,24,law,2,4,8,"Washington, DC",1,4,3,law,1,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,35,10,20,20,10,8,8,9,8,4,6,7,5,2,173,168,
0,1,28,2,25,15,25,15,0,20,9,8,8,7,2,24,law,2,4,8,"Washington, DC",1,4,3,law,1,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,35,10,20,20,10,8,8,9,8,4,5,7,3,2,173,263,
0,1,26,2,20,35,20,10,10,5,9,6,7,6,2,24,law,2,4,8,"Washington, DC",1,4,3,law,1,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,35,10,20,20,10,8,8,9,8,9,6,7,7,2,173,320,
0,1,30,2,20,20,25,25,5,5,7,6,6,5,2,24,law,2,4,8,"Washington, DC",1,4,3,law,1,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,35,10,20,20,10,8,8,9,8,2,3,4,2,2,173,262,
0,1,22,2,30,15,25,25,5,0,7,7,7,8,2,24,law,2,4,8,"Washington, DC",1,4,3,law,1,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,35,10,20,20,10,8,8,9,8,8,9,8,8,2,173,336,
0,0,25,4,20,20,20,20,5,15,9,7,8,8,2,24,law,2,4,8,"Washington, DC",1,4,3,law,1,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,35,10,20,20,10,8,8,9,8,7,8,8,6,2,173,15,
0,0,27,1,35,10,20,15,10,10,8,8,8,8,1,24,law,2,4,8,"Washington, DC",1,4,3,law,1,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,35,10,20,20,10,8,8,9,8,9,7,8,9,1,173,209,
0,1,23,2,25,10,35,15,0,15,7,7,7,4,2,24,law,2,4,8,"Washington, DC",1,4,3,law,1,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,35,10,20,20,10,8,8,9,8,4,6,5,5,2,173,65,
0,1,21,2,15,20,15,30,5,15,8,8,8,6,1,24,law,2,4,8,"Washington, DC",1,4,3,law,1,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,35,10,20,20,10,8,8,9,8,3,8,8,5,1,173,124,
0,1,28,2,40,15,20,10,5,10,8,8,9,8,2,24,law,2,4,8,"Washington, DC",1,4,3,law,1,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,35,10,20,20,10,8,8,9,8,7,7,7,6,2,173,225,
0,1,28,2,40,20,20,20,0,0,8,8,8,8,2,24,law,2,4,8,"Washington, DC",1,4,3,law,1,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,35,10,20,20,10,8,8,9,8,4,5,6,4,2,173,69,
0,0,23,1,20,25,25,10,10,10,8,10,10,10,1,24,law,2,4,8,"Washington, DC",1,4,3,law,1,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,35,10,20,20,10,8,8,9,8,9,8,7,10,1,173,193,
0,1,25,4,25,20,25,20,10,0,8,10,10,7,2,27,Psychology,4,1,1,new jersey,1,4,2,Professor,2,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9,50,0,50,0,0,7,5,9,9,4,8,7,9,2,424,532,
0,1,30,4,30,20,10,30,0,10,10,10,10,10,2,27,Psychology,4,1,1,new jersey,1,4,2,Professor,2,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9,50,0,50,0,0,7,5,9,9,7,8,9,,2,424,408,
0,1,23,4,20,25,20,15,10,10,5,9,10,8,2,27,Psychology,4,1,1,new jersey,1,4,2,Professor,2,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9,50,0,50,0,0,7,5,9,9,5,6,6,7,2,424,151,
0,0,24,2,25,35,30,10,0,0,5,6,7,4,2,27,Psychology,4,1,1,new jersey,1,4,2,Professor,2,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9,50,0,50,0,0,7,5,9,9,5,7,7,6,2,424,58,
0,0,24,2,25,15,25,25,15,15,7,6,6,7,2,27,Psychology,4,1,1,new jersey,1,4,2,Professor,2,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9,50,0,50,0,0,7,5,9,9,5,7,9,5,2,424,168,
0,0,28,2,25,15,25,15,0,20,9,8,8,8,2,27,Psychology,4,1,1,new jersey,1,4,2,Professor,2,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9,50,0,50,0,0,7,5,9,9,8,8,9,5,2,424,263,
0,0,26,2,20,35,20,10,10,5,8,9,8,7,2,27,Psychology,4,1,1,new jersey,1,4,2,Professor,2,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9,50,0,50,0,0,7,5,9,9,8,9,8,,2,424,320,
0,0,30,2,20,20,25,25,5,5,5,7,7,6,2,27,Psychology,4,1,1,new jersey,1,4,2,Professor,2,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9,50,0,50,0,0,7,5,9,9,7,9,8,7,2,424,262,
0,0,22,2,30,15,25,25,5,0,5,6,8,5,2,27,Psychology,4,1,1,new jersey,1,4,2,Professor,2,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9,50,0,50,0,0,7,5,9,9,7,8,7,9,2,424,336,
0,1,25,4,20,20,20,20,5,15,7,7,8,7,2,27,Psychology,4,1,1,new jersey,1,4,2,Professor,2,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9,50,0,50,0,0,7,5,9,9,6,8,9,9,2,424,15,
0,0,27,1,35,10,20,15,10,10,,,,,2,27,Psychology,4,1,1,new jersey,1,4,2,Professor,2,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9,50,0,50,0,0,7,5,9,9,7,8,8,9,2,424,209,
0,0,23,2,25,10,35,15,0,15,8,7,7,9,2,27,Psychology,4,1,1,new jersey,1,4,2,Professor,2,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9,50,0,50,0,0,7,5,9,9,5,6,7,6,2,424,65,
0,0,21,2,15,20,15,30,5,15,6,7,7,7,2,27,Psychology,4,1,1,new jersey,1,4,2,Professor,2,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9,50,0,50,0,0,7,5,9,9,4,7,6,6,2,424,124,
0,0,28,2,40,15,20,10,5,10,8,9,9,8,2,27,Psychology,4,1,1,new jersey,1,4,2,Professor,2,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9,50,0,50,0,0,7,5,9,9,7,6,9,8,2,424,225,
0,0,28,2,40,20,20,20,0,0,7,8,8,7,2,27,Psychology,4,1,1,new jersey,1,4,2,Professor,2,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9,50,0,50,0,0,7,5,9,9,7,6,9,8,2,424,69,
0,0,23,1,20,25,25,10,10,10,6,8,10,8,2,27,Psychology,4,1,1,new jersey,1,4,2,Professor,2,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9,50,0,50,0,0,7,5,9,9,8,8,7,9,2,424,193,
0,0,25,4,25,20,25,20,10,0,6,10,10,8,2,30,Educational Psychology,2,4,8,Michigan,6,6,1,Clidren's TV,6,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,30,20,30,10,0,6,8,6,8,6,8,7,10,2,92,532,
0,0,30,4,30,20,10,30,0,10,10,10,10,10,2,30,Educational Psychology,2,4,8,Michigan,6,6,1,Clidren's TV,6,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,30,20,30,10,0,6,8,6,8,2,6,7,4,2,92,408,
0,0,23,4,20,25,20,15,10,10,6,10,10,8,2,30,Educational Psychology,2,4,8,Michigan,6,6,1,Clidren's TV,6,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,30,20,30,10,0,6,8,6,8,6,8,6,6,2,92,151,
0,1,24,2,25,35,30,10,0,0,4,4,7,3,2,30,Educational Psychology,2,4,8,Michigan,6,6,1,Clidren's TV,6,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,30,20,30,10,0,6,8,6,8,5,7,7,5,2,92,58,
0,1,24,2,25,15,25,25,15,15,6,7,7,6,2,30,Educational Psychology,2,4,8,Michigan,6,6,1,Clidren's TV,6,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,30,20,30,10,0,6,8,6,8,5,6,6,2,2,92,168,
0,1,28,2,25,15,25,15,0,20,6,5,7,5,2,30,Educational Psychology,2,4,8,Michigan,6,6,1,Clidren's TV,6,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,30,20,30,10,0,6,8,6,8,6,6,7,3,2,92,263,
0,1,26,2,20,35,20,10,10,5,6,8,7,8,2,30,Educational Psychology,2,4,8,Michigan,6,6,1,Clidren's TV,6,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,30,20,30,10,0,6,8,6,8,8,7,9,5,2,92,320,
0,1,30,2,20,20,25,25,5,5,5,6,7,6,2,30,Educational Psychology,2,4,8,Michigan,6,6,1,Clidren's TV,6,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,30,20,30,10,0,6,8,6,8,4,5,6,7,2,92,262,
0,1,22,2,30,15,25,25,5,0,5,8,8,5,2,30,Educational Psychology,2,4,8,Michigan,6,6,1,Clidren's TV,6,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,30,20,30,10,0,6,8,6,8,8,7,6,6,2,92,336,
0,0,25,4,20,20,20,20,5,15,7,7,8,8,2,30,Educational Psychology,2,4,8,Michigan,6,6,1,Clidren's TV,6,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,30,20,30,10,0,6,8,6,8,6,7,8,5,2,92,15,
0,0,27,1,35,10,20,15,10,10,6,8,8,8,2,30,Educational Psychology,2,4,8,Michigan,6,6,1,Clidren's TV,6,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,30,20,30,10,0,6,8,6,8,7,9,7,7,2,92,209,
0,1,23,2,25,10,35,15,0,15,6,9,8,6,2,30,Educational Psychology,2,4,8,Michigan,6,6,1,Clidren's TV,6,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,30,20,30,10,0,6,8,6,8,7,5,9,1,2,92,65,
0,1,21,2,15,20,15,30,5,15,5,7,6,6,2,30,Educational Psychology,2,4,8,Michigan,6,6,1,Clidren's TV,6,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,30,20,30,10,0,6,8,6,8,9,9,8,9,2,92,124,
0,1,28,2,40,15,20,10,5,10,7,9,9,7,2,30,Educational Psychology,2,4,8,Michigan,6,6,1,Clidren's TV,6,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,30,20,30,10,0,6,8,6,8,8,7,5,6,2,92,225,
0,1,28,2,40,20,20,20,0,0,5,8,8,7,2,30,Educational Psychology,2,4,8,Michigan,6,6,1,Clidren's TV,6,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,30,20,30,10,0,6,8,6,8,5,6,5,5,2,92,69,
0,0,23,1,20,25,25,10,10,10,6,9,9,8,2,30,Educational Psychology,2,4,8,Michigan,6,6,1,Clidren's TV,6,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,30,20,30,10,0,6,8,6,8,7,7,6,6,2,92,193,
0,1,25,4,25,20,25,20,10,0,8,7,6,8,2,21,Applied Maths/Econs,4,2,2,SIngapore,1,6,2,Banking,7,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7,30,5,30,15,15,7,7,7,7,4,4,5,4,2,217,532,
0,1,30,4,30,20,10,30,0,10,10,10,10,10,2,21,Applied Maths/Econs,4,2,2,SIngapore,1,6,2,Banking,7,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7,30,5,30,15,15,7,7,7,7,3,4,7,4,2,217,408,
0,1,23,4,20,25,20,15,10,10,6,9,7,6,2,21,Applied Maths/Econs,4,2,2,SIngapore,1,6,2,Banking,7,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7,30,5,30,15,15,7,7,7,7,5,4,5,6,2,217,151,
0,0,24,2,25,35,30,10,0,0,6,5,5,6,2,21,Applied Maths/Econs,4,2,2,SIngapore,1,6,2,Banking,7,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7,30,5,30,15,15,7,7,7,7,4,4,6,4,2,217,58,
0,0,24,2,25,15,25,25,15,15,8,7,8,7,2,21,Applied Maths/Econs,4,2,2,SIngapore,1,6,2,Banking,7,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7,30,5,30,15,15,7,7,7,7,4,6,5,4,2,217,168,
0,0,28,2,25,15,25,15,0,20,7,7,7,7,2,21,Applied Maths/Econs,4,2,2,SIngapore,1,6,2,Banking,7,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7,30,5,30,15,15,7,7,7,7,4,5,6,5,2,217,263,
0,0,26,2,20,35,20,10,10,5,7,7,7,9,2,21,Applied Maths/Econs,4,2,2,SIngapore,1,6,2,Banking,7,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7,30,5,30,15,15,7,7,7,7,9,8,9,7,2,217,320,
0,0,30,2,20,20,25,25,5,5,5,6,7,7,2,21,Applied Maths/Econs,4,2,2,SIngapore,1,6,2,Banking,7,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7,30,5,30,15,15,7,7,7,7,3,3,5,3,2,217,262,
0,0,22,2,30,15,25,25,5,0,7,7,7,5,2,21,Applied Maths/Econs,4,2,2,SIngapore,1,6,2,Banking,7,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7,30,5,30,15,15,7,7,7,7,5,4,3,3,2,217,336,
0,1,25,4,20,20,20,20,5,15,8,8,7,6,2,21,Applied Maths/Econs,4,2,2,SIngapore,1,6,2,Banking,7,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7,30,5,30,15,15,7,7,7,7,7,8,8,7,2,217,15,
0,0,27,1,35,10,20,15,10,10,7,7,,,2,21,Applied Maths/Econs,4,2,2,SIngapore,1,6,2,Banking,7,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7,30,5,30,15,15,7,7,7,7,4,4,6,6,2,217,209,
0,0,23,2,25,10,35,15,0,15,6,6,8,2,2,21,Applied Maths/Econs,4,2,2,SIngapore,1,6,2,Banking,7,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7,30,5,30,15,15,7,7,7,7,3,3,4,2,2,217,65,
0,0,21,2,15,20,15,30,5,15,6,6,6,5,2,21,Applied Maths/Econs,4,2,2,SIngapore,1,6,2,Banking,7,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7,30,5,30,15,15,7,7,7,7,4,4,5,4,2,217,124,
0,0,28,2,40,15,20,10,5,10,8,8,8,8,2,21,Applied Maths/Econs,4,2,2,SIngapore,1,6,2,Banking,7,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7,30,5,30,15,15,7,7,7,7,5,4,6,3,2,217,225,
